time,open,high,low,close,Plot,New Moon,First Moon,Waning,Full Moon,Plot,Plot,Chars,Chars,Chars,Chars,Chars,Chars
1708659900,2026.26,2026.37,2025.43,2025.79,2025.15,NaN,NaN,NaN,NaN,2025.3061246124557,2025.3913408557116,0,0,0,0,0,0
1708660800,2025.8,2026.54,2025.78,2026.47,2025.155,NaN,NaN,NaN,NaN,2025.3517667845163,2025.4020737825206,0,0,0,0,0,0
1708661700,2026.47,2026.47,2026.15,2026.27,2025.155,NaN,NaN,NaN,NaN,2025.3877759302216,2025.4107098642864,0,0,0,0,0,0
1708662600,2026.27,2026.32,2025.91,2025.98,2025.155,NaN,NaN,NaN,NaN,2025.4110004035463,2025.4163744427512,0,0,0,0,0,0
1708663500,2025.98,2026.45,2025.85,2026.14,2025.155,NaN,NaN,NaN,NaN,2025.439588623015,2025.4235746970523,0,0,0,0,0,0
1708664400,2026.14,2026.24,2025.45,2025.6,2025.155,NaN,NaN,NaN,NaN,2025.4458792652497,2025.4253301727035,0,0,0,0,0,1
1708665300,2025.6,2025.81,2025.15,2025.25,2025.155,NaN,NaN,NaN,NaN,2025.4381977254359,2025.4235855938707,0,0,0,0,0,0
1708666200,2025.25,2025.25,2022.32,2022.76,2024.88,NaN,NaN,NaN,NaN,2025.333170363654,2025.3970822546282,0,0,0,0,0,0
1708667100,2022.77,2023.02,2022.25,2022.48,2024.845,NaN,NaN,NaN,NaN,2025.2212813297854,2025.3680565605523,0,0,0,0,0,0
1708668000,2022.48,2022.73,2021.87,2021.95,2024.655,NaN,NaN,NaN,NaN,2025.092995787441,2025.334046047512,0,0,0,0,0,0
1708668900,2021.93,2022.16,2019.04,2019.38,2023.24,NaN,NaN,NaN,NaN,2024.8689567369531,2025.2748018082332,0,0,0,0,0,0
1708669800,2019.38,2019.9,2018.25,2019.69,2022.845,NaN,NaN,NaN,NaN,2024.6658603943274,2025.2192316409871,0,0,0,0,0,0
1708670700,2019.69,2022.21,2019.68,2020.98,2022.845,NaN,NaN,NaN,NaN,2024.5213168494518,2025.177050231624,0,0,0,0,0,0
1708671600,2020.98,2021.17,2019.63,2020.65,2022.845,NaN,NaN,NaN,NaN,2024.3695005024144,2025.1320049556875,0,0,0,0,0,0
1708672500,2020.65,2021.62,2020.46,2021.14,2022.845,NaN,NaN,NaN,NaN,2024.2428534238884,2025.0922835133424,0,0,0,0,0,0
1708673400,2021.14,2021.92,2021.05,2021.48,2022.845,NaN,NaN,NaN,NaN,2024.1345062307948,2025.0563403938067,0,0,0,0,0,0
1708674300,2021.48,2022.57,2021.09,2021.94,2022.845,NaN,NaN,NaN,NaN,2024.0484471629206,2025.0253320316792,0,0,0,0,0,0
1708675200,2021.93,2022.7,2020.28,2020.72,2022.845,NaN,NaN,NaN,NaN,2023.9179198231982,2024.982492906986,0,0,0,0,0,0
1708676100,2020.72,2021.88,2020.17,2020.22,2022.845,NaN,NaN,NaN,NaN,2023.7729033595433,2024.9351049178617,0,0,0,0,0,0
1708677000,2020.22,2021.47,2019.09,2019.11,2022.645,NaN,NaN,NaN,NaN,2023.590044404267,2024.877143674898,0,0,0,0,0,0
1708677900,2019.11,2019.68,2018.43,2019.59,2022.395,NaN,NaN,NaN,NaN,2023.433179917825,2024.824535280123,0,0,0,0,0,0
1708678800,2019.59,2019.93,2018.66,2018.88,2022.395,NaN,NaN,NaN,NaN,2023.2546238426162,2024.7653856753457,0,0,0,0,0,0
1708679700,2018.88,2019.02,2016.93,2017.61,2021.7350000000001,NaN,NaN,NaN,NaN,2023.0332660448664,2024.6941878079292,0,0,0,0,0,0
1708680600,2017.61,2018.16,2016.55,2016.75,2021.545,NaN,NaN,NaN,NaN,2022.7868634548718,2024.6151411630742,0,0,0,0,0,0
1708681500,2016.75,2017.15,2016.11,2016.84,2021.3249999999998,NaN,NaN,NaN,NaN,2022.553653123308,2024.537776574387,0,0,0,0,0,0
1708682400,2016.84,2018.83,2016.66,2018.64,2021.3249999999998,NaN,NaN,NaN,NaN,2022.400176530237,2024.4790922303632,0,0,0,0,0,0
1708683300,2018.64,2020.1,2018.58,2019.64,2021.3249999999998,NaN,NaN,NaN,NaN,2022.2919343133651,2024.4309420589168,0,0,0,0,0,0
1708684200,2019.65,2021.54,2019.41,2021.18,2021.29,NaN,NaN,NaN,2017.2800000000002,2022.2483290461744,2024.3985943767386,0,0,0,0,0,0
1708685100,2021.19,2023.38,2021.18,2022.98,2021.28,NaN,NaN,NaN,NaN,2022.2770220247558,2024.384479009806,0,0,0,0,0,0
1708686000,2022.97,2023.33,2022.32,2022.72,2021.28,NaN,NaN,NaN,NaN,2022.2943937100595,2024.3679170296089,0,0,0,0,0,0
1708686900,2022.7,2023.83,2022.68,2022.99,2021.175,NaN,NaN,NaN,NaN,2022.3216723880964,2024.3542064123988,0,0,0,0,0,0
1708687800,2022.97,2023.8,2022.17,2023.71,2020.96,NaN,NaN,NaN,NaN,2022.376116608171,2024.347796398345,0,0,0,0,0,0
1708688700,2023.71,2024.03,2023.24,2023.95,2020.6799999999998,NaN,NaN,NaN,NaN,2022.4378375254978,2024.3438382252273,0,0,0,0,0,0
1708689600,2023.95,2024.79,2023.16,2023.51,2020.4499999999998,NaN,NaN,NaN,NaN,2022.4798831127332,2024.3355413274637,0,0,0,0,0,0
1708690500,2023.51,2025.42,2023.5,2025.25,2020.7649999999999,NaN,NaN,NaN,NaN,2022.588515147528,2024.3446404187328,0,0,0,0,0,0
1708691400,2025.24,2028.48,2024.78,2027.73,2022.295,NaN,NaN,NaN,NaN,2022.7901420044875,2024.3783255886956,0,0,0,0,0,0
1708692300,2027.72,2028.88,2027.09,2028.11,2022.495,NaN,NaN,NaN,NaN,2022.9987638866644,2024.4154566773652,0,0,0,0,0,0
1708693200,2028.1,2028.98,2026.92,2028.72,2022.545,NaN,NaN,NaN,NaN,2023.2231260871874,2024.4582879542074,0,0,0,0,0,0
1708694100,2028.72,2029.28,2025.12,2026.24,2022.695,NaN,NaN,NaN,NaN,2023.3414348680822,2024.476016432275,0,0,0,0,0,0
1708695000,2026.26,2027.48,2025.85,2026.31,2022.695,NaN,NaN,NaN,NaN,2023.4578491869809,2024.4942650249886,0,0,0,0,0,0
1708695900,2026.32,2027.02,2024.58,2025.42,2022.695,NaN,NaN,NaN,NaN,2023.5347962776875,2024.5034763182723,0,0,0,0,0,0
1708696800,2025.39,2026.29,2024.82,2025.24,2022.695,NaN,NaN,NaN,NaN,2023.6016670118959,2024.5108049121204,0,0,0,0,0,0
1708697700,2025.24,2026.32,2024.7,2025.39,2022.695,NaN,NaN,NaN,NaN,2023.6717977173116,2024.5195531219501,0,0,0,0,0,0
1708698600,2025.37,2026.54,2024.23,2024.62,2022.695,NaN,NaN,NaN,NaN,2023.7089821205543,2024.5205525933736,0,0,0,0,0,0
1708699500,2024.63,2028.71,2024.38,2027.62,2022.695,NaN,NaN,NaN,NaN,2023.8623553707287,2024.5513928660764,0,0,0,0,0,0
1708700400,2027.61,2028.69,2025.79,2026.44,2022.695,NaN,NaN,NaN,NaN,2023.9634394738373,2024.5701849768618,0,0,0,0,0,0
1708701300,2026.43,2028.1,2025.8,2027.17,2022.695,NaN,NaN,NaN,NaN,2024.0891869454515,2024.5960537830622,0,0,0,0,0,0
1708702200,2027.17,2028.2,2027.06,2027.18,2022.695,NaN,NaN,NaN,NaN,2024.210395300532,2024.6217646906935,0,0,0,0,0,0
1708703100,2027.19,2031.18,2027.04,2030.24,2023.645,NaN,NaN,NaN,NaN,2024.4468503867856,2024.677667529592,0,0,0,0,0,0
1708704000,2030.25,2034.25,2030.25,2033.42,2025.1799999999998,NaN,NaN,NaN,NaN,2024.7987386069117,2024.7646559123823,0,0,0,0,0,0
1708704900,2033.43,2034.54,2033.2,2033.37,2025.6,NaN,NaN,NaN,NaN,2025.1348665046798,2024.850281226687,0,0,0,0,0,0
1708705800,2033.37,2037.93,2033.37,2037.51,2028.255,NaN,NaN,NaN,NaN,2025.6201658574375,2024.9762485776653,0,0,0,0,0,0
1708706700,2037.51,2038.62,2037.05,2038.46,2029.0149999999999,NaN,NaN,NaN,NaN,2026.123688764989,2025.1104152584846,0,0,0,0,0,0
1708707600,2038.45,2039.87,2037.49,2038.45,2030.525,NaN,NaN,NaN,NaN,2026.6070735193032,2025.2431474449675,0,0,0,0,0,0
1708708500,2038.47,2038.66,2036.49,2036.52,2031.02,NaN,NaN,NaN,NaN,2026.9958157342326,2025.3553549330773,0,0,0,0,0,0
1708709400,2036.54,2038.15,2036.54,2037.9,2031.02,NaN,NaN,NaN,NaN,2027.4234308034784,2025.4801772720516,0,0,0,0,0,0
1708710300,2037.9,2038.15,2036.57,2037.96,2031.02,NaN,NaN,NaN,NaN,2027.8366295954988,2025.6043546126282,0,0,0,0,0,0
1708711200,2037.97,2038.7,2037.96,2038.44,2031.5149999999999,NaN,NaN,NaN,NaN,2028.2524480427342,2025.7320724771791,0,0,0,0,0,0
1708712100,2038.44,2039.61,2037.54,2039.14,2031.5149999999999,NaN,NaN,NaN,NaN,2028.6794108645877,2025.8654846913366,0,0,0,0,0,0
1708713000,2039.14,2039.42,2037.67,2039.14,2031.685,NaN,NaN,NaN,NaN,2029.0896300463685,2025.997569420776,0,0,0,0,0,0
1708713900,2039.14,2041.41,2039.1,2040.53,2032.8200000000002,NaN,NaN,NaN,NaN,2029.5382720053344,2026.1421707200718,0,0,0,0,0,0
1708714800,2040.53,2040.55,2039.85,2040.1,2032.8200000000002,NaN,NaN,NaN,NaN,2029.95245741689,2026.281054593504,0,0,0,0,0,0
1708715700,2040.09,2040.2,2038.47,2038.61,2032.8200000000002,NaN,NaN,NaN,NaN,2030.2919688907375,2026.4037306672005,0,0,0,0,0,0
1708716600,2038.61,2038.9,2037.98,2038.06,2032.8200000000002,NaN,NaN,NaN,NaN,2030.596597561689,2026.5197134466314,0,0,0,0,0,0
1708717500,2038.06,2038.32,2036.93,2037.39,2032.8200000000002,NaN,NaN,NaN,NaN,2030.8630055004462,2026.6278755018889,0,0,0,0,0,0
1708718400,2037.39,2037.57,2036.36,2036.46,2032.8200000000002,NaN,NaN,NaN,NaN,2031.0824954808209,2026.7257075864472,0,0,0,0,0,0
1708719300,2036.46,2037.25,2036.11,2036.77,2032.8200000000002,NaN,NaN,NaN,NaN,2031.3055348737298,2026.8256507945423,0,0,0,0,0,0
1708720200,2036.77,2036.77,2035.8,2036.26,2032.8200000000002,NaN,NaN,NaN,NaN,2031.4998276237795,2026.9195249159895,0,0,0,0,0,0
1708721100,2036.27,2036.7,2036.03,2036.62,2032.8200000000002,NaN,NaN,NaN,NaN,2031.7006186973567,2027.0160470561289,0,0,0,0,0,0
1708722000,2036.61,2036.66,2036.09,2036.18,2032.895,NaN,NaN,NaN,NaN,2031.876280709225,2027.1072306675107,0,0,0,0,0,0
1708722900,2036.18,2036.18,2035.28,2035.4,2033.6,NaN,NaN,NaN,NaN,2032.0144657794515,2027.189745785247,0,0,0,0,0,0
1708723800,2035.4,2036.17,2035.22,2036.08,2033.605,NaN,NaN,NaN,NaN,2032.1738984939827,2027.2782060261898,0,0,0,0,0,0
1708724700,2036.05,2036.37,2035.67,2035.96,2034.225,NaN,NaN,NaN,NaN,2032.322373062846,2027.3645920358795,0,0,0,0,0,0
1708902000,2034.65,2035.09,2033.08,2033.8,2034.225,NaN,NaN,NaN,NaN,2032.3803192172443,2027.4286259459702,1,0,0,0,0,0
1708902900,2033.8,2035.04,2033.5,2034.88,2035.83,NaN,NaN,NaN,NaN,2032.4783459146072,2027.5027689713834,0,0,0,0,0,0
1708903800,2034.88,2034.88,2034.11,2034.18,2037.245,NaN,NaN,NaN,NaN,2032.5450774473677,2027.5692090811208,0,0,0,0,0,0
1708904700,2034.22,2034.61,2033.87,2034.09,2037.245,NaN,NaN,NaN,NaN,2032.6056626455102,2027.634092572851,0,0,0,0,0,0
1708905600,2034.09,2034.12,2032.8,2033.41,2037.105,NaN,NaN,NaN,NaN,2032.6372052868628,2027.691564288544,0,0,0,0,0,0
1708906500,2033.41,2033.77,2032.1,2032.24,2036.755,NaN,NaN,NaN,NaN,2032.6216286089466,2027.7368223553246,0,0,0,0,0,0
1708907400,2032.24,2032.58,2030.51,2030.62,2035.96,NaN,NaN,NaN,NaN,2032.54313336938,2027.7655106900975,0,0,0,0,0,0
1708908300,2030.62,2030.99,2030.01,2030.39,2035.71,NaN,NaN,NaN,NaN,2032.4586967666592,2027.791625011589,0,0,0,0,0,0
1708909200,2030.39,2032.46,2030,2032.26,2035.705,NaN,NaN,NaN,NaN,2032.450904736594,2027.8360864542599,0,0,0,0,0,0
1708910100,2032.26,2033.09,2031.63,2032.72,2035.705,NaN,NaN,NaN,NaN,2032.4614574920217,2027.8846826089439,0,0,0,0,0,0
1708911000,2032.71,2033.97,2032.41,2033.75,2035.705,NaN,NaN,NaN,NaN,2032.5119885707659,2027.943043976019,0,0,0,0,0,0
1708911900,2033.76,2034.12,2031.35,2031.36,2035.705,NaN,NaN,NaN,NaN,2032.466812548383,2027.9770435384467,0,0,0,0,0,0
1708912800,2031.36,2031.96,2030.92,2031.65,2035.705,NaN,NaN,NaN,NaN,2032.4347806837404,2028.01359036891,0,0,0,0,0,0
1708913700,2031.65,2031.81,2030.69,2031.05,2035.275,NaN,NaN,NaN,NaN,2032.3804755588878,2028.0438034000651,0,0,0,0,0,0
1708914600,2031.05,2031.75,2030.86,2031.38,2035.1,NaN,NaN,NaN,NaN,2032.341241223245,2028.076999386134,0,0,0,0,0,0
1708915500,2031.38,2031.49,2030.81,2030.98,2034.45,NaN,NaN,NaN,NaN,2032.2878592144905,2028.1058849643814,0,0,0,0,0,0
1708916400,2030.98,2031.4,2030.77,2030.85,2034.1599999999999,NaN,NaN,NaN,NaN,2032.2314725786282,2028.1331895916014,0,0,0,0,0,0
1708917300,2030.85,2031.84,2030.85,2031.6,2033.7849999999999,NaN,NaN,NaN,NaN,2032.2067089480938,2028.1676852175556,0,0,0,0,0,0
1708918200,2031.6,2031.84,2031.41,2031.74,2033.625,NaN,NaN,NaN,NaN,2032.188406636404,2028.2032306382764,0,0,0,0,0,0
1708919100,2031.74,2032.61,2031.74,2032.58,2033.385,NaN,NaN,NaN,NaN,2032.2037632388979,2028.246780582174,0,0,0,0,0,0
1708920000,2032.58,2032.69,2032.16,2032.5,2033.35,NaN,NaN,NaN,NaN,2032.2153803667843,2028.2891011733961,0,0,0,0,0,0
1708920900,2032.5,2032.96,2032.31,2032.31,2033.33,NaN,NaN,NaN,NaN,2032.2190909406359,2028.3291101169445,0,0,0,0,0,0
1708921800,2032.31,2032.93,2032.25,2032.9,2033.185,NaN,NaN,NaN,NaN,2032.2457932566892,2028.3745916083183,0,0,0,0,0,0
1708922700,2032.9,2032.92,2032.17,2032.19,2033.185,NaN,NaN,NaN,NaN,2032.2436052858386,2028.412555870922,0,0,0,0,0,0
1708923600,2032.32,2032.96,2032.25,2032.87,2033.185,NaN,NaN,NaN,NaN,2032.2681697844332,2028.4569085488233,0,1,0,0,0,0
1708924500,2032.87,2033.52,2032.64,2033.29,2032.545,NaN,NaN,NaN,NaN,2032.3082415575927,2028.504999011024,0,0,0,0,0,0
1708925400,2033.29,2033.55,2032.6,2033.14,2032.52,NaN,NaN,NaN,NaN,2032.3408595357264,2028.5511184238496,0,0,0,0,0,0
1708926300,2033.14,2034.37,2033.11,2033.11,2032.44,NaN,NaN,NaN,NaN,2032.3710219068744,2028.5964804295825,0,0,0,0,0,0
1708927200,2033.11,2033.11,2031.95,2032.06,2032.3049999999998,NaN,NaN,NaN,NaN,2032.3588249693498,2028.6309433108802,0,0,0,0,0,0
1708928100,2032.06,2033.42,2031.95,2033.42,2032.185,NaN,NaN,NaN,NaN,2032.4004396764342,2028.6785956162446,0,0,0,0,0,0
1708929000,2033.41,2033.97,2033.05,2033.86,2032.185,NaN,NaN,NaN,NaN,2032.4576773361819,2028.7301518787694,0,0,0,0,0,0
1708929900,2033.86,2033.86,2032.62,2032.76,2032.185,NaN,NaN,NaN,NaN,2032.4695331269197,2028.7702498700255,0,0,0,0,0,0
1708930800,2032.76,2035.11,2032.45,2034.32,2032.5549999999998,NaN,NaN,NaN,NaN,2032.5421004552759,2028.8254712643536,0,0,0,0,0,0
1708931700,2034.32,2035.13,2033.67,2035.1,2032.565,NaN,NaN,NaN,NaN,2032.6424102413434,2028.8879043861014,0,0,0,0,0,0
1708932600,2035.1,2035.35,2033.75,2033.86,2033.02,NaN,NaN,NaN,NaN,2032.69015885933,2028.9373779742994,0,0,0,0,0,0
1708933500,2033.84,2035.14,2033.84,2035.13,2033.02,NaN,NaN,NaN,NaN,2032.7858389040623,2028.9989961039082,0,0,0,0,0,0
1708934400,2035.13,2035.64,2034.27,2034.89,2033.165,NaN,NaN,NaN,NaN,2032.8683550254716,2029.0576130580982,0,0,0,0,0,0
1708935300,2034.89,2036.38,2034.86,2036.28,2033.535,NaN,NaN,NaN,NaN,2033.0021450244726,2029.129477604784,0,0,0,0,0,0
1708936200,2036.28,2037.09,2034.4,2034.7,2033.8899999999999,NaN,NaN,NaN,NaN,2033.0687275725325,2029.1849056883184,0,0,0,0,0,0
1708937100,2034.69,2035.85,2033.75,2034.13,2033.9299999999998,NaN,NaN,NaN,NaN,2033.1103460990998,2029.2341106068425,0,0,0,0,0,0
1708938000,2034.1,2034.49,2033.31,2033.35,2033.9299999999998,NaN,NaN,NaN,NaN,2033.119744291292,2029.2750647301575,0,0,0,0,0,0
1708938900,2033.35,2034.17,2033.01,2033.26,2033.9299999999998,NaN,NaN,NaN,NaN,2033.1252445151629,2029.3147158273698,0,0,0,0,0,0
1708939800,2033.24,2034.34,2032.8,2033.6,2033.9699999999998,NaN,NaN,NaN,NaN,2033.1438623773133,2029.3573554708785,0,0,0,0,0,0
1708940700,2033.6,2033.66,2032.27,2033.15,2034.25,NaN,NaN,NaN,NaN,2033.144103068399,2029.3950932273872,0,0,0,0,0,0
1708941600,2033.15,2035.47,2033.01,2035.4,2034.415,NaN,NaN,NaN,NaN,2033.2325696147363,2029.4548435435327,0,0,0,0,0,0
1708942500,2035.4,2035.52,2033.74,2034.95,2034.52,NaN,NaN,NaN,NaN,2033.299919825923,2029.5095217172288,0,0,0,0,0,0
1708943400,2034.96,2035.28,2033.01,2033.21,2034.52,NaN,NaN,NaN,NaN,2033.2963935582397,2029.5463423966594,0,0,0,0,0,0
1708944300,2033.21,2033.37,2031.77,2032.22,2034.4299999999998,NaN,NaN,NaN,NaN,2033.254182046152,2029.5729459549016,0,0,0,0,0,0
1708945200,2032.23,2032.76,2031.01,2032.6,2034.05,NaN,NaN,NaN,NaN,2033.2285278482636,2029.6030658956488,0,0,0,0,0,0
1708946100,2032.57,2032.99,2031.97,2032.64,2034.05,NaN,NaN,NaN,NaN,2033.2054483248023,2029.6332841454434,0,0,0,0,0,0
1708947000,2032.63,2033.07,2031.73,2031.83,2034.05,NaN,NaN,NaN,NaN,2033.1515091748101,2029.655142014643,0,0,0,0,0,0
1708947900,2031.84,2032.04,2030.93,2030.97,2034.01,NaN,NaN,NaN,NaN,2033.065959795406,2029.6682251786763,0,0,0,0,0,0
1708948800,2030.97,2031.93,2030.81,2031.8,2033.9499999999998,NaN,NaN,NaN,NaN,2033.0163143132331,2029.6894368684407,0,0,0,0,0,0
1708949700,2031.81,2033.21,2031.28,2033.15,2033.9499999999998,NaN,NaN,NaN,NaN,2033.0215568891847,2029.7238703324363,0,0,0,0,0,0
1708950600,2033.16,2033.31,2032.62,2033.18,2033.9499999999998,NaN,NaN,NaN,NaN,2033.0277703445108,2029.7582596823622,0,0,0,0,0,0
1708951500,2033.18,2034.18,2032.65,2032.95,2033.9499999999998,NaN,NaN,NaN,NaN,2033.0247205270791,2029.790018292488,0,0,0,0,0,0
1708952400,2032.92,2033.74,2032.02,2033,2033.9499999999998,NaN,NaN,NaN,NaN,2033.0237510946447,2029.8219584089807,0,0,0,0,0,0
1708953300,2033.01,2033.03,2031.72,2032.24,2033.9499999999998,NaN,NaN,NaN,NaN,2032.9930157575998,2029.846018524314,0,0,0,0,0,0
1708954200,2032.24,2034.51,2032.12,2034.15,2033.9499999999998,NaN,NaN,NaN,NaN,2033.0383876886742,2029.8888442106393,0,0,0,0,0,0
1708955100,2034.15,2034.26,2032.18,2032.69,2033.9499999999998,NaN,NaN,NaN,NaN,2033.0247254263734,2029.9167164075484,0,0,0,0,0,0
1708956000,2032.7,2032.96,2027.82,2028.42,2032.455,NaN,NaN,NaN,NaN,2032.8441479586725,2029.9018237069758,0,0,0,0,0,0
1708956900,2028.42,2029.97,2027.21,2028.07,2032.15,NaN,NaN,NaN,NaN,2032.656926470097,2029.883596605414,0,0,0,0,0,0
1708957800,2028.03,2028.14,2025.77,2028.14,2031.4299999999998,NaN,NaN,NaN,NaN,2032.4797920987207,2029.8662473854595,0,0,0,0,0,0
1708958700,2028.17,2029.28,2027.17,2027.65,2031.4299999999998,NaN,NaN,NaN,NaN,2032.290388487006,2029.8441951726688,0,0,0,0,0,0
1708959600,2027.62,2028.76,2026.33,2026.53,2030.81,NaN,NaN,NaN,NaN,2032.0644908992804,2029.811218106274,0,0,0,0,0,0
1708960500,2026.53,2027.23,2025.62,2026.88,2030.57,NaN,NaN,NaN,NaN,2031.861177530681,2029.7820517569578,0,0,0,0,0,0
1708961400,2026.96,2028.54,2025.14,2028.45,2030.33,NaN,NaN,NaN,NaN,2031.727405862811,2029.7687975106198,0,0,0,0,0,0
1708962300,2028.45,2030.17,2027.57,2029.21,2030.33,NaN,NaN,NaN,NaN,2031.6286840642695,2029.763237336385,0,0,0,0,0,0
1708963200,2029.23,2029.52,2026.63,2027.47,2030.33,NaN,NaN,NaN,NaN,2031.4655984146902,2029.7404190544307,0,0,0,0,0,0
1708964100,2027.47,2028.38,2026.72,2027.56,2030.33,NaN,NaN,NaN,NaN,2031.3124376925455,2029.7187233424463,0,0,0,0,0,0
1708965000,2027.57,2028.38,2026.73,2026.99,2030.33,NaN,NaN,NaN,NaN,2031.1429303320535,2029.691571866402,0,0,0,0,0,0
1708965900,2026.99,2028.47,2026.82,2027.84,2030.21,NaN,NaN,NaN,NaN,2031.0134036523652,2029.6731482657412,0,0,0,0,0,0
1708966800,2027.84,2028,2026.58,2026.91,2029.825,NaN,NaN,NaN,NaN,2030.8524858620765,2029.6456542531469,0,0,0,0,0,0
1708967700,2026.91,2028.32,2026.73,2028.23,2029.825,NaN,NaN,NaN,NaN,2030.74964327925,2029.6315681411752,0,0,0,0,0,0
1708968600,2028.23,2028.23,2027.02,2027.54,2029.825,NaN,NaN,NaN,NaN,2030.623774915358,2029.61075651788,0,0,0,0,0,0
1708969500,2027.54,2028.91,2027.47,2028.77,2029.825,NaN,NaN,NaN,NaN,2030.5510778598536,2029.6023907813837,0,0,0,0,0,0
1708970400,2028.77,2030.11,2028.23,2030.11,2029.825,NaN,NaN,NaN,NaN,2030.533780688879,2029.6074416193799,0,0,0,0,0,0
1708971300,2030.11,2030.11,2029.08,2029.83,2029.825,NaN,NaN,NaN,NaN,2030.5061814461778,2029.60965613063,0,0,0,0,0,0
1708972200,2029.84,2030.16,2028.53,2029.28,2029.825,NaN,NaN,NaN,NaN,2030.458095899269,2029.606375970126,0,0,0,0,0,0
1708973100,2029.28,2029.96,2028.73,2029.37,2029.825,NaN,NaN,NaN,NaN,2030.4154254718467,2029.6040239704232,0,0,0,0,0,0
1708974000,2029.37,2030.34,2029.37,2030.01,2029.825,NaN,NaN,NaN,NaN,2030.399526433735,2029.6080635329065,0,0,0,0,0,0
1708974900,2030.01,2030.01,2028.69,2028.86,2029.825,NaN,NaN,NaN,NaN,2030.3391528480984,2029.6006201146686,0,0,0,0,0,0
1708975800,2028.85,2029.39,2028.65,2029,2029.825,NaN,NaN,NaN,NaN,2030.2866370501338,2029.5946437951197,0,0,0,0,0,0
1708976700,2029,2030.05,2028.96,2029.79,2029.825,NaN,NaN,NaN,NaN,2030.2671610873833,2029.5965876379544,0,0,0,0,0,0
1708977600,2029.8,2032.17,2029.77,2031.93,2029.7,NaN,NaN,NaN,NaN,2030.3323704565055,2029.6198056714077,0,0,0,0,0,0
1708978500,2031.93,2033.31,2031.52,2033.06,2029.225,NaN,NaN,NaN,NaN,2030.4393363209563,2029.654036460747,0,0,0,0,0,0
1708979400,2033.06,2033.69,2032.89,2033.42,2029.415,NaN,NaN,NaN,NaN,2030.5562250926835,2029.6915087347693,0,0,0,0,0,0
1708980300,2033.42,2033.52,2032.06,2032.39,2029.415,NaN,NaN,NaN,NaN,2030.6281378341469,2029.7183593941247,0,0,0,0,0,0
1708981200,2032.37,2032.37,2031.71,2031.86,2029.415,NaN,NaN,NaN,NaN,2030.6764461543764,2029.7396692508996,0,0,0,0,0,0
1708982100,2031.86,2031.87,2031.5,2031.63,2029.415,NaN,NaN,NaN,NaN,2030.7138404228322,2029.7584785120846,0,0,0,0,0,0
1708983000,2031.63,2031.63,2031.19,2031.3,2029.415,NaN,NaN,NaN,NaN,2030.736827072917,2029.7738170343523,0,0,0,0,0,0
1708983900,2031.3,2031.46,2030.92,2031.14,2029.415,NaN,NaN,NaN,NaN,2030.75263777594,2029.787410894707,0,0,0,0,0,0
1708988400,2031.49,2031.62,2030.87,2030.99,2030.135,NaN,NaN,NaN,NaN,2030.7619460984522,2029.7993769554562,0,0,0,0,0,0
1708989300,2030.99,2031.14,2030.73,2031.01,2030.135,NaN,NaN,NaN,NaN,2030.7716737024346,2029.8114229558994,0,0,0,0,0,0
1708990200,2031.01,2031.51,2030.98,2031.4,2030.135,NaN,NaN,NaN,NaN,2030.796313949398,2029.8272296926566,0,0,0,0,0,0
1708991100,2031.4,2031.72,2030.99,2031.32,2030.135,NaN,NaN,NaN,NaN,2030.8168506572647,2029.8420831285505,0,0,0,0,0,0
1708992000,2031.32,2032.6,2031.32,2032,2030.135,NaN,NaN,NaN,NaN,2030.8632486707054,2029.8635549382166,0,0,0,0,0,0
1708992900,2032,2032.51,2031.35,2032.03,2030.135,NaN,NaN,NaN,NaN,2030.9090036247953,2029.885111605498,0,0,0,0,0,0
1708993800,2032.04,2032.15,2031.29,2031.31,2030.21,NaN,NaN,NaN,NaN,2030.9247289728426,2029.8992895994731,0,0,0,0,0,0
1708994700,2031.31,2031.81,2031.12,2031.59,2030.355,NaN,NaN,NaN,NaN,2030.9508180327311,2029.9161125885332,0,0,0,0,0,0
1708995600,2031.59,2032.89,2031.36,2032.89,2030.58,NaN,NaN,NaN,NaN,2031.0268643843888,2029.9457035080502,0,0,0,0,0,0
1708996500,2032.89,2033.18,2032.52,2032.67,2030.96,NaN,NaN,NaN,NaN,2031.091301075197,2029.9728109358307,0,0,0,0,0,0
1708997400,2032.67,2033.57,2032.5,2033.38,2031.1100000000001,NaN,NaN,NaN,NaN,2031.181053974209,2030.0067133145787,0,0,0,0,0,0
1708998300,2033.38,2033.85,2032.97,2033.66,2031.19,NaN,NaN,NaN,NaN,2031.2782675438477,2030.0430644258765,0,0,0,0,0,0
1708999200,2033.66,2033.94,2033.4,2033.58,2031.295,NaN,NaN,NaN,NaN,2031.368531561736,2030.0782578146739,0,0,0,0,0,0
1709000100,2033.58,2033.6,2032.63,2033.04,2031.295,NaN,NaN,NaN,NaN,2031.4340793436288,2030.1077278861696,0,0,0,0,0,0
1709001000,2033.04,2034.63,2032.9,2034.16,2031.64,NaN,NaN,NaN,NaN,2031.5409781928984,2030.1480490017302,0,0,0,0,0,0
1709001900,2034.16,2034.21,2032.74,2032.74,2031.64,NaN,NaN,NaN,NaN,2031.5879986559219,2030.1738395589268,0,0,0,0,0,0
1709002800,2032.75,2033.31,2032.38,2032.47,2031.795,NaN,NaN,NaN,NaN,2031.622586943925,2030.1966869264998,0,0,0,0,0,0
